sno,district,mandal,village,temp_id,long_gis,lat_gis,gwl,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
249,NIZAMABAD,Dichpally,Yanampally,1563,78.249,18.627,7.8,Pre-monsoon 2020,8.56,306,195.84,20,100,20,0.7,4.8719,9,29,1.97,24,9.724,99.98355263,1.260973268,C2S1,0.400328947,P.S.
250,NIZAMABAD,Indalwai,Gannaram,1548,78.234885,18.512497,4.77,Pre-monsoon 2020,7.67,965,617.6,0,290,110,0.96,14.6157,21,74,2.8,56,43.758,319.9259868,1.79878445,C3S1,-0.598519737,P.S.
251,NIZAMABAD,Jakrampally,Jakrampally,1549,78.2716,18.7072,11.02,Pre-monsoon 2020,7.84,544,348.16,0,180,40,0.83,23.4737,12,31,2.97,64,9.724,199.9835526,0.953096157,C2S1,-0.399671053,P.S.
252,NIZAMABAD,Kammarapalli,Inayathnagar,3117,78.564875,18.708681,7.35,Pre-monsoon 2020,8.15,938,600.32,0,300,60,0.81,126.6694,13,60,3.4,48,63.206,379.8930921,1.33842092,C3S1,-1.597861842,P.S.
253,NIZAMABAD,Kotagiri,Kallur,4012,77.77381,18.515955,15.72,Pre-monsoon 2020,8.2,838,536.32,0,330,40,0.8,4.07468,27,115,1.4,32,24.31,179.9588816,3.7272057,C3S1,3.000822368,U.S.
254,NIZAMABAD,Morthad,Morthad,1553,78.449,18.826,14.33,Pre-monsoon 2020,7.87,652,417.28,0,250,60,0.71,50.0477,14,33,2.2,72,34.034,319.9424342,0.802140014,C2S1,-1.398848684,P.S.
255,NIZAMABAD,Mugpal,Manchippa,1552,78.114,18.539,3.44,Pre-monsoon 2020,7.7,1130,723.2,0,330,150,0.75,90.7945,19,93,5.2,96,48.62,439.9177632,1.927832792,C3S1,-2.198355263,P.S.
256,NIZAMABAD,Mupkal,Mupkal,1554,78.361616,18.912998,13.4,Pre-monsoon 2020,7.81,1010,646.4,0,290,120,1.09,82.8223,20,72,3,104,34.034,399.9424342,1.565330032,C3S1,-2.198848684,P.S.
257,NIZAMABAD,Nandipet,Ailapoor,1541,78.114,18.853,7.69,Pre-monsoon 2020,7.83,1322,846.08,0,410,180,0.9,77.0646,20,155,2,64,63.206,419.8930921,3.288777535,C3S1,-0.197861842,P.S.
258,NIZAMABAD,Nandipet,Nutpally,1555,78.2182,18.9365,7.86,Pre-monsoon 2020,7.84,979,626.56,0,350,130,0.83,31.18016,18,69,1.93,64,68.068,439.8848684,1.430381035,C3S1,-1.797697368,P.S.
259,NIZAMABAD,Nandipet,Velmal,1562,78.143,18.831,10.22,Pre-monsoon 2020,7.62,1439,920.96,0,220,260,0.57,13.7299,35,111,2.65,112,34.034,419.9424342,2.355050705,C3S1,-3.998848684,P.S.
260,NIZAMABAD,Nizamabad,Arsapally,1543,78.06863,18.685342,4.5,Pre-monsoon 2020,7.94,1302,833.28,0,350,170,0.77,34.1033,16,71,2.4,48,92.378,499.84375,1.380744683,C3S1,-2.996875,P.S.
261,NIZAMABAD,Renjal,Dupally,1547,77.991,18.733,14.28,Pre-monsoon 2020,7.8,856,547.84,0,230,110,1.96,39.861,14,72,3.4,64,29.172,279.9506579,1.870957465,C3S1,-0.999013158,P.S.
262,NIZAMABAD,Rudrur,Rayakur,1559,77.8575,18.6102,17.1,Pre-monsoon 2020,7.57,2304,1474.56,0,280,480,1.21,108.9534,19,99,3.2,112,140.998,859.7615132,1.467973983,C4S1,-11.59523026,P.S.
263,NIZAMABAD,Sirikonda,Peddavolgote,1556,78.426,18.604,5.85,Pre-monsoon 2020,9.1,1161,743.04,40,470,70,1.64,9.03516,13,232,2.5,32,14.586,139.9753289,8.525785469,C3S2,7.400493421,U.S.
264,NIZAMABAD,Vailpoor,Ankushpur,1542,78.396,18.811,5.13,Pre-monsoon 2020,8.25,1245,796.8,0,100,220,0.54,173.6168,24,92,3.76,72,53.482,399.9095395,2.00022619,C3S1,-5.998190789,P.S.
265,NIZAMABAD,Vailpoor,Vailpoor,1560,78.386,18.773,9.9,Pre-monsoon 2020,8.73,630,403.2,40,180,60,1.18,9.96525,10,60,2.2,32,29.172,199.9506579,1.844853972,C2S1,0.400986842,P.S.
266,NIZAMABAD,Varni,Varni,1561,77.903,18.543,7.9,Pre-monsoon 2020,7.82,865,553.6,0,350,50,0.93,23.4737,8,52,0.91,56,48.62,339.9177632,1.226276985,C3S1,0.201644737,P.S.
267,NIZAMABAD,Yedapalli,Yedapalli,1564,77.954,18.678,16.5,Pre-monsoon 2020,8.36,865,553.6,20,370,40,1.57,5.3148,8,95,2.5,40,38.896,259.9342105,2.561911059,C3S1,2.601315789,U.S.
268,PEDDAPALLY,Dharmaram,Dharmaram,1571,79.1872,18.7453,6.92,Pre-monsoon 2020,8.16,959,613.76,0,180,130,0.28,112.5368636,27,94,3,40,43.758,279.9259868,2.44274655,C3S1,-1.998519737,P.S.
269,PEDDAPALLY,Eligedu,Eligedu,1573,79.260942,18.552157,7.05,Pre-monsoon 2020,7.81,880,563.2,0,200,130,0.69,7.650090909,27,66,2,32,48.62,279.9177632,1.715145112,C3S1,-1.598355263,P.S.
270,PEDDAPALLY,Julapalli,Julapalli,1574,79.2492,18.6205,4.38,Pre-monsoon 2020,8.3,1857,1188.48,20,420,310,2.88,3.825045455,52.5,192,12,40,102.102,519.8273026,3.661371947,C3S1,-1.596546053,P.S.
271,PEDDAPALLY,Odella,Odella,1582,79.46,18.4528,4.9,Pre-monsoon 2020,8.14,779,498.56,0,130,90,0.18,92.40504545,22.5,61,3,24,38.896,219.9342105,1.788362706,C3S1,-1.798684211,P.S.
272,PEDDAPALLY,Peddapalli,Peddapalli,1584,79.39,18.6017,7.73,Pre-monsoon 2020,8.24,1216,778.24,0,220,180,0.9,154.0084091,13,97,4,48,68.068,399.8848684,2.10899919,C3S1,-3.597697368,P.S.
273,RANGAREDDY,Chevella,Alur,1590,78.064,17.324,9.69,Pre-monsoon 2020,8.11,650,416,0,290,30,0.56,17.84887,7,16,3.04,72,34.034,319.9424342,0.388916371,C2S1,-0.598848684,P.S.
274,RANGAREDDY,Amangal,Amangal,1587,78.5425,16.8442,11.56,Pre-monsoon 2020,7.64,2270,1452.8,0,340,330,0.64,301.172,34,174,3.2,168,72.93,719.8766447,2.819631608,C4S1,-7.597532895,P.S.
275,RANGAREDDY,Chevella,Dharmasagar,1591,78.154,17.336,25.65,Pre-monsoon 2020,8.14,750,480,0,310,40,0.82,32.46457,8,36,4.32,80,29.172,319.9506579,0.875050588,C3S1,-0.199013158,P.S.
277,RANGAREDDY,Kandukur,Kandukur,1598,78.48,17.08,13.03,Pre-monsoon 2020,7.93,976,624.64,0,390,60,1.45,47.8332,10,79.13,3.59,104,24.31,359.9588816,1.813371905,C3S1,0.600822368,P.S.
278,RANGAREDDY,Keshampet,Keshampet,1599,78.329383,16.943945,12.59,Pre-monsoon 2020,7.4,2088,1336.32,0,290,400,0.57,148.8144,17,94.09,3.7,200,77.792,819.8684211,1.428708252,C3S1,-10.59736842,P.S.
279,RANGAREDDY,Kothur,Kothur,1602,78.2879,17.1587,11.52,Pre-monsoon 2020,7.53,1847,1182.08,0,300,330,0.64,124.012,30,153.9,5.2,184,24.31,559.9588816,2.827695984,C3S1,-5.199177632,P.S.
280,RANGAREDDY,Madgula,Madgula,1607,78.687875,16.843335,12.2,Pre-monsoon 2020,7.61,1030,659.2,0,260,150,2.3,35.07768,22,91,2.18,96,24.31,339.9588816,2.145854941,C3S1,-1.599177632,P.S.
281,RANGAREDDY,Maheswaram,Maheswaram,1608,78.439,17.135,22.19,Pre-monsoon 2020,7.55,1169,748.16,0,330,120,1.03,90.7945,18,53,2.75,104,53.482,479.9095395,1.051885194,C3S1,-2.998190789,P.S.
282,RANGAREDDY,Manchal,Manchal,1611,78.739,17.16,12.93,Pre-monsoon 2020,7.66,1786,1143.04,0,320,370,2.49,40.7468,22,116,1.73,120,87.516,659.8519737,1.96339144,C3S1,-6.797039474,P.S.
283,RANGAREDDY,Ibrahimpatnam,Mangalpally,1596,78.598,17.22,14.69,Pre-monsoon 2020,8.18,1053,673.92,0,400,60,1.6,49.6048,12,104.49,4,64,38.896,319.9342105,2.539899616,C3S1,1.601315789,MR
284,RANGAREDDY,Moinabad,Moinabad,1613,78.29,17.33,29.37,Pre-monsoon 2020,7.73,903,577.92,0,300,70,1.05,70.19965,23,55,4.23,96,29.172,359.9506579,1.260414433,C3S1,-1.199013158,P.S.
285,RANGAREDDY,Shamshabad,Palmokole,1621,78.301,17.204,12.67,Pre-monsoon 2020,7.65,2436,1559.04,0,470,360,1.01,211.2633,35,250,36.9,208,24.31,619.9588816,4.365467201,C4S2,-2.999177632,P.S.
286,RANGAREDDY,Rajender Nagar,Rajender Nagar,1614,78.405,17.316,11.99,Pre-monsoon 2020,7.42,4377,2801.28,0,380,1010,1.31,199.305,180,175,2.7,488,175.032,1939.703947,1.727597186,C4S1,-31.19407895,P.S.
288,RANGAREDDY,Shahbad,Shahbad,1619,78.104,17.202,19.38,Pre-monsoon 2020,7.53,749,479.36,0,260,60,1.19,16.07727,13,39,2.4,96,14.586,299.9753289,0.979025496,C2S1,-0.799506579,P.S.
289,RANGAREDDY,Shankarpalli,Shankarpalli,1623,78.131,17.453,14.83,Pre-monsoon 2020,7.96,1038,664.32,0,310,120,0.62,43.58136,16,52,1.59,128,24.31,419.9588816,1.103245393,C3S1,-2.199177632,P.S.
290,RANGAREDDY,Talakondapalli,Talakondapalli,1625,78.413,16.89,24.83,Pre-monsoon 2020,7.81,1771,1133.44,0,430,210,0.94,169.6307,16,65,3,184,68.068,739.8848684,1.038971053,C3S1,-6.197697368,P.S.
291,RANGAREDDY,Yacharam,Yacharam,1627,78.67,17.05,19.98,Pre-monsoon 2020,7.99,1634,1045.76,0,590,180,0.82,1.06296,20,265,5.8,48,43.758,299.9259868,6.652899909,C3S2,5.801480263,U.S.
292,SANGAREDDY,Andole,Jogipet,1632,78.072972,17.835805,33,Pre-monsoon 2020,8.44,1116,714.24,20,180,210,0.687,58.4628,19,106.88,1.12,40,58.344,339.9013158,2.52053183,C3S1,-2.798026316,P.S.
293,SANGAREDDY,Gummadiddla,Gummadiddla,1634,78.3679,17.6849,23.03,Pre-monsoon 2020,7.81,1195,764.8,0,300,160,0.933,51.64214,16,108.35,3.2,112,19.448,359.9671053,2.482959706,C3S1,-1.199342105,P.S.
294,SANGAREDDY,Hathnoora,Borapatla,1635,78.1571,17.6713,28.52,Pre-monsoon 2020,8.22,763,488.32,0,290,50,1.26,4.34042,9,45.16,2.79,72,24.31,279.9588816,1.173488863,C3S1,0.200822368,P.S.
296,SANGAREDDY,Jinnaram,Ootla,1638,78.3194,17.6309,20.47,Pre-monsoon 2020,8.04,1381,883.84,0,290,260,1.22,12.66694,22,109.74,1.03,96,53.482,459.9095395,2.224850896,C3S1,-3.398190789,P.S.
297,SANGAREDDY,Kalher,Bachapally,1639,77.868,18.1386,27.1,Pre-monsoon 2020,7.9,1284,821.76,0,360,180,0.733,13.46416,12,92.98,1.16,64,68.068,439.8848684,1.92749027,C3S1,-1.597697368,P.S.
298,SANGAREDDY,Kalher,Meerkhanpally,1641,77.8515,18.1237,18.65,Pre-monsoon 2020,8.18,1591,1018.24,0,280,310,0.663,27.41551,30,132,11.8,80,68.068,479.8848684,2.619856881,C3S1,-3.997697368,P.S.
299,SANGAREDDY,Kandi,Byathole,1642,78.1892,17.6111,26.71,Pre-monsoon 2020,7.74,2130,1363.2,0,330,400,1.9,165.2017,7,252.8,7.4,152,34.034,519.9424342,4.820272628,C3S1,-3.798848684,P.S.
300,SANGAREDDY,Patancheru ,Isnapur,1653,78.2006,17.5519,25.25,Pre-monsoon 2020,7.88,1646,1053.44,0,230,360,1.64,1.10725,23,117.76,2.62,120,53.482,519.9095395,2.245463851,C3S1,-5.798190789,P.S.
301,SANGAREDDY,Patancheru ,Patancheruvu,1654,78.270166,17.525833,22.18,Pre-monsoon 2020,7.54,1088,696.32,0,350,110,1.2,14.74857,14,59.53,1.78,88,48.62,419.9177632,1.263065647,C3S1,-1.398355263,P.S.
302,SANGAREDDY,R.C.Puram,R.C.Puram,1658,78.3003,17.5091,31.43,Pre-monsoon 2020,7.85,1253,801.92,0,440,120,1.12,7.9722,15,80.66,1.46,96,53.482,459.9095395,1.63528771,C3S1,-0.398190789,P.S.
303,SIDDIPET,Gajwel,Gajwel,1683,78.6847,17.8447,20.44,Pre-monsoon 2020,8.2,1302,833.28,0,150,300,1.26,53.19229,19,103,2.57,64,63.206,419.8930921,2.185445717,C3S1,-5.397861842,P.S.
304,SIDDIPET,Jagdevpur,Munigadapa,1688,78.8242,17.8133,19.51,Pre-monsoon 2020,7.87,1129,722.56,0,300,160,1.54,30.69297,17,101,1.59,88,34.034,359.9424342,2.314605672,C3S1,-1.198848684,P.S.
305,SIDDIPET,Mirdoddi,Bhoompalli,1701,78.5972,18.1208,16.94,Pre-monsoon 2020,7.91,1342,858.88,0,310,210,1.01,46.85882,20,178,3.6,48,43.758,299.9259868,4.468740316,C3S1,0.201480263,P.S.
306,SIDDIPET,Mulugu,Mulugu,1704,78.6333,17.7214,49.11,Pre-monsoon 2020,7.9,1114,712.96,0,350,80,2.02,121.7975,15,107,3.23,64,48.62,359.9177632,2.452191039,C3S1,-0.198355263,P.S.
307,SIDDIPET,Nanganur,Rampur,1708,78.9925,18.0888,11.85,Pre-monsoon 2020,8.15,774,495.36,0,140,60,0.83,190.8899,13,63,3.95,32,43.758,259.9259868,1.69897842,C3S1,-2.398519737,P.S.
308,SIDDIPET,Raipole,Raipole,1709,78.6181,17.9256,25.03,Pre-monsoon 2020,7.99,534,341.76,0,100,40,1.45,118.6972,7,20.9,2.33,40,29.172,219.9506579,0.612711198,C2S1,-2.399013158,P.S.
309,SIDDIPET,Siddipet,Siddipet,1712,78.8375,18.1033,11.54,Pre-monsoon 2020,7.33,1429,914.56,0,220,240,1.05,177.16,19,102,2.11,176,14.586,499.9753289,1.983344007,C3S1,-5.599506579,P.S.
310,SIDDIPET,Wargal,Majidpalli,1714,78.5866,17.8233,8.07,Pre-monsoon 2020,8.23,689,440.96,0,130,40,1.58,178.4887,5,37.08,3.22,40,38.896,259.9342105,0.999954338,C2S1,-2.598684211,P.S.
311,SIRCILLA,Gambhiraopet,Narmal,1725,78.552568,18.283725,8.88,Pre-monsoon 2020,7.99,1116,714.24,0,220,180,0.79,45.49790909,19.25,31,2,88,63.206,479.8930921,0.615264147,C3S1,-5.197861842,P.S.
312,SIRCILLA,Illanthakunta,Illanthukunta ,1727,78.956388,18.311944,17.03,Pre-monsoon 2020,7.47,764,488.96,0,190,90,0.73,39.65968182,68.5,37,11,64,48.62,359.9177632,0.847953911,C3S1,-3.398355263,P.S.
313,SIRCILLA,Konaraopet,Nizamabad,1735,78.7189,18.4703,11.93,Pre-monsoon 2020,7.86,566,362.24,0,150,30,0.76,2.013181818,71,31,1,32,34.034,219.9424342,0.908823073,C2S1,-1.398848684,P.S.
314,SIRCILLA,Sircilla,Sircilla(urban),1741,78.78308,18.35555,14.25,Pre-monsoon 2020,7.88,1319,844.16,0,290,210,0.5,42.27681818,69.75,55,13,104,82.654,599.8601974,0.976359667,C3S1,-6.197203947,P.S.
315,SIRCILLA,Vemulawada,Vemulawada(rural),1747,78.863888,18.486422,12.92,Pre-monsoon 2020,7.92,1226,784.64,0,270,180,0.54,43.88736364,66.5,32,3,104,82.654,599.8601974,0.568063806,C3S1,-6.597203947,P.S.
316,SIRCILLA,Yellareddipet,Racherla Boppaspur,1748,78.616814,18.377197,14.73,Pre-monsoon 2020,8.17,806,515.84,0,180,140,0.62,41.87418182,13.75,41,27,40,53.482,319.9095395,0.996649436,C3S1,-2.798190789,P.S.
317,SURYAPET,Arvapally,Kodur,1752,79.622842,17.316549,15.99,Pre-monsoon 2020,7.73,816,522.24,0,280,40,1.17,66.08068,9,50.74,1.59,104,9.724,299.9835526,1.273719814,C3S1,-0.399671053,P.S.
318,SURYAPET,Arvapally,Nagaram,1753,79.496965,17.386693,4.45,Pre-monsoon 2020,7.76,888,568.32,0,300,80,1.06,8.397384,8.75,55.32,1.95,80,29.172,319.9506579,1.34466107,C3S1,-0.399013158,P.S.
319,SURYAPET,Chivemla,B. Chandupatla,1760,79.718667,17.141752,1.55,Pre-monsoon 2020,7.94,933,597.12,0,430,50,1.11,33.97043,9.75,62.02,2.47,56,68.068,419.8848684,1.315948259,C3S1,0.202302632,P.S.
320,SURYAPET,Mattampalle,Raghunadhapalem,1763,79.885324,16.753544,8.34,Pre-monsoon 2020,7.99,974,623.36,0,170,170,0.432,15.244618,28.5,51.9,0.56,104,19.448,339.9671053,1.223829939,C3S1,-3.399342105,P.S.
321,SURYAPET,Mellacheruvu,Mellacheruvu,1765,79.904517,16.83738,14.46,Pre-monsoon 2020,7.8,677,433.28,0,200,80,0.512,16.117131,17.25,59.61,1.88,56,19.448,219.9671053,1.747480813,C2S1,-0.399342105,P.S.
322,SURYAPET,Nuthankal,Nuthankal,1772,79.691828,17.333829,4.45,Pre-monsoon 2020,7.94,807,516.48,0,280,80,0.884,8.069638,9.5,43.34,2.59,24,63.206,319.8930921,1.053558463,C3S1,-0.797861842,P.S.
323,SURYAPET,Thungathurthi,Thungathurthi,1779,79.59122,17.398742,3.53,Pre-monsoon 2020,7.82,2156,1379.84,0,520,330,1.92,70.73113,47.5,324,10.1,80,38.896,359.9342105,7.425156484,C3S2,3.201315789,U.S.
324,VIKARABAD,Bantwaram,Bantwaram,1784,77.696,17.445,9.55,Pre-monsoon 2020,7.02,779,498.56,0,210,90,0.44,55.58395,9.75,45,1.22,40,48.62,299.9177632,1.129753209,C3S1,-1.798355263,P.S.
325,VIKARABAD,Basheerabad,Basheerabad,1785,77.444,17.211,17.69,Pre-monsoon 2020,7.62,1038,664.32,0,180,200,0.6,52.66081,19.75,100,3.51,80,29.172,319.9506579,2.430696078,C3S1,-2.799013158,P.S.
326,VIKARABAD,Bomraspet,Bomraspet,1786,77.719418,17.164004,22.2,Pre-monsoon 2020,7.96,720,460.8,0,280,50,1.09,0.35432,10.75,80,0.95,64,9.724,199.9835526,2.459602985,C2S1,1.600328947,MR
327,VIKARABAD,Dharoor,Dharoor,1788,77.774,17.303,15.97,Pre-monsoon 2020,7.77,1309,837.76,0,90,370,1.02,27.59267,14.75,86,4.71,112,43.758,459.9259868,1.743518825,C3S1,-7.398519737,P.S.
328,VIKARABAD,Doma,Doma,1789,77.836,17.088,25.63,Pre-monsoon 2020,7.8,730,467.2,0,190,90,1.94,31.13587,9.5,40,6.41,40,40,264.4736842,1.069401829,C2S1,-1.489473684,P.S.
329,VIKARABAD,Doulathabad,Doulathabad,1790,77.5415,16.9983,13.17,Pre-monsoon 2020,8.03,1109,709.76,0,270,160,0.77,31.57877,22.25,94.17,3.04,80,34.034,339.9424342,2.22065987,C3S1,-1.398848684,P.S.
330,VIKARABAD,Kodangal,Kodangal,1791,77.6011,17.0992,18.1,Pre-monsoon 2020,7.54,1479,946.56,0,360,220,1.2,55.67253,22,105,2.49,192,9.724,519.9835526,2.002011923,C3S1,-3.199671053,P.S.
331,VIKARABAD,Kodangal,Rudraram (S),1800,77.511,17.133,11.07,Pre-monsoon 2020,8.63,580,371.2,60,130,60,0.59,2.83456,21.75,62,2.5,56,4.862,159.9917763,2.131154932,C2S1,0.600164474,P.S.
332,VIKARABAD,Marpalli,Marpalli,1793,77.771,17.529,23.33,Pre-monsoon 2020,7.89,420,268.8,0,90,70,3.19,6.55492,10,51,1.88,16,14.586,99.97532895,2.217664882,C2S1,-0.199506579,P.S.
333,VIKARABAD,Nawabpet,Vattinenipally(s),1795,77.983,17.445,10.8,Pre-monsoon 2020,8.4,610,390.4,30,130,80,0.49,13.7299,14.5,48,1.29,40,24.31,199.9588816,1.475852828,C2S1,-0.799177632,P.S.
334,VIKARABAD,Parigi,Parigi,1796,77.88,17.18,23.95,Pre-monsoon 2020,8.2,828,529.92,0,280,70,0.67,39.861,10,30,1.22,80,38.896,359.9342105,0.687514489,C3S1,-1.598684211,P.S.
335,VIKARABAD,Peddamul,Peddamul,3137,77.66,17.33,16.1,Pre-monsoon 2020,7.38,1369,876.16,0,270,250,0.85,45.1758,13,62,5.14,104,68.068,539.8848684,1.16014768,C3S1,-5.397697368,P.S.
336,VIKARABAD,Pudur,Pudur,1799,77.957,17.264,16.5,Pre-monsoon 2020,8.5,382,244.48,50,80,30,0.29,31.4459,3.75,12,0.18,40,19.448,179.9671053,0.388916926,C2S1,-0.999342105,P.S.
337,VIKARABAD,Tandur,Tandur,1802,77.591,17.251,9.61,Pre-monsoon 2020,8.04,1687,1079.68,0,220,390,1.55,45,33.75,148,2.4,88,77.792,539.8684211,2.769426969,C3S1,-6.397368421,P.S.
338,VIKARABAD,Vikarabad ,Vikarabad(S),1803,77.914,17.321,22.45,Pre-monsoon 2020,8.46,382,244.48,30,120,20,0.59,19.31044,4.5,20,0.24,40,14.586,159.9753289,0.687504672,C2S1,-0.199506579,P.S.
339,VIKARABAD,Yalal,Yalal,1804,77.64,17.2,17.12,Pre-monsoon 2020,8.28,350,224,0,130,20,2.18,28.16844,7.75,16,0.68,40,14.586,159.9753289,0.550003737,C2S1,-0.599506579,P.S.
340,WANAPARTHY,Atmakuru,Atmakuru,1808,77.806,16.337,8,Pre-monsoon 2020,8.16,1419,908.16,0,230,250,0.72,6.82066,72.75,104.25,1.39,48,77.792,439.8684211,2.161159576,C3S1,-4.197368421,P.S.
341,WANAPARTHY,Ghanpur,Ghanapur,1809,78.046454,16.56306,6.1,Pre-monsoon 2020,8.1,1434,917.76,0,210,280,0.65,6.86495,65.65,104.64,1.33,88,58.344,459.9013158,2.121473293,C3S1,-4.998026316,P.S.
342,WANAPARTHY,Gopalpet,Gopalpet,1811,78.1348,16.3786,4.9,Pre-monsoon 2020,7.88,939.4,601.216,0,300,70,1.42,28.83279,37,61.67,0.56,32,63.206,339.8930921,1.45437012,C3S1,-0.797861842,P.S.
343,WANAPARTHY,Kothakota,Kanaipally,1813,77.960249,16.388259,16.5,Pre-monsoon 2020,8.57,772.2,494.208,40,250,50,0.8,25.73249,33,112,0.6,32,38.896,184.9342105,3.143721744,C3S1,1.001315789,P.S.
344,WANAPARTHY,Pangal,Pangal,1815,78.104481,16.24721,8,Pre-monsoon 2020,7.41,1025,656,0,350,60,0.88,25.59962,42,111,0.6,40,38.896,259.9342105,2.993390816,C3S1,1.801315789,M.R
345,WANAPARTHY,Pebbair,Ayyavaripalli,1816,78.0236,16.1156,2.8,Pre-monsoon 2020,8.4,814.7,521.408,50,220,60,0.79,20.3734,41,112,0.62,48,14.586,179.9753289,3.629808377,C3S1,1.800493421,M.R
346,WANAPARTHY,Peddamandadi,Peddamandadi,1817,78.0251,16.4306,4.2,Pre-monsoon 2020,8.41,766.3,490.432,40,270,60,0.69,25.6882,13.8,106.71,0.74,16,38.896,199.9342105,3.281207744,C3S1,2.201315789,M.R
347,WARANGAL (R) ,Atmakur,Atmakur,1819,79.738,18.0686,3.98,Pre-monsoon 2020,8.32,1085,694.4,50,150,200,0.94,62.40863636,32.5,112,25,24,58.344,299.9013158,2.811907312,C3S1,-1.998026316,P.S.
348,WARANGAL (R) ,Chennaraopet,Chennaraopet,1820,79.8722,17.883,3.94,Pre-monsoon 2020,8.29,1479,946.56,0,380,180,2.08,80.52727273,34.75,196,1,48,48.62,319.9177632,4.764409238,C3S1,1.201644737,P.S.
349,WARANGAL (R) ,Duggondi,Duggondi,1822,79.8077,18.0194,6.16,Pre-monsoon 2020,8.28,884,565.76,0,250,120,0.4,17.11204545,14.75,59,3,48,48.62,319.9177632,1.434184413,C3S1,-1.398355263,P.S.
350,WARANGAL (R) ,Khanapur,Khanapur,1825,79.93,17.8988,4.09,Pre-monsoon 2020,8.27,1051,672.64,0,250,160,1.87,24.15818182,18.25,62,5,56,58.344,379.9013158,1.383019981,C3S1,-2.598026316,P.S.
351,WARANGAL (R) ,Narasampet,Narasampet,1827,79.8875,17.9227,4.51,Pre-monsoon 2020,8.09,1002,641.28,0,260,140,2.23,54.35590909,14.25,83,4,56,48.62,339.9177632,1.957326727,C3S1,-1.598355263,P.S.
352,WARANGAL (R) ,Nekkonda,Ameenpet,1828,79.8003,17.8081,3.82,Pre-monsoon 2020,8.04,1197,766.08,0,400,70,2.39,84.75495455,19.25,146,1,40,43.758,279.9259868,3.794053152,C3S1,2.401480263,MR
353,WARANGAL (R) ,Parkal,Parkal,1832,79.6374,18.2016,4.59,Pre-monsoon 2020,8.28,500,320,0,190,30,1.89,24.3595,8.25,29,1,16,38.896,199.9342105,0.891716096,C2S1,-0.198684211,P.S.
354,WARANGAL (R) ,Parvathagiri,Parvathagiri,1834,79.723991,17.744466,9.88,Pre-monsoon 2020,8.33,1254,802.56,50,210,200,0.66,75.49431818,38,149,4,24,63.206,319.8930921,3.622063013,C3S1,-1.197861842,P.S.
355,WARANGAL (R) ,Rayaparthy,Rayaparthy,1836,79.5473,17.6942,6.8,Pre-monsoon 2020,7.99,804,514.56,0,140,170,0.61,53.95327273,22.5,58,4,16,68.068,319.8848684,1.409948692,C3S1,-3.597697368,P.S.
356,WARANGAL (R) ,Sangem,Sangem,1837,79.7113,17.8844,3.85,Pre-monsoon 2020,7.69,950,608,0,180,200,0.48,21.13840909,26.25,76,2,40,58.344,339.9013158,1.79229434,C3S1,-3.198026316,P.S.
357,WARANGAL (R) ,Wardhannapet,Wardhannapet,1839,79.5794,17.773,6.82,Pre-monsoon 2020,8.26,464,296.96,0,170,40,1.04,6.844818182,13,31,1,24,29.172,179.9506579,1.004747972,C2S1,-0.199013158,P.S.
358,WARANGAL (U),Bheemadevarapallly,Vangara,1843,79.345,18.133888,9.65,Pre-monsoon 2020,8.19,715,457.6,0,80,130,1.38,87.77472727,20.25,52,2,64,19.448,239.9671053,1.459485052,C2S1,-3.199342105,P.S.
359,WARANGAL (U),Dharmasagar,Narayanagiri,1845,79.3769,17.9905,6.74,Pre-monsoon 2020,8.09,1080,691.2,0,100,220,0.35,94.61954545,45.5,87,5,80,34.034,339.9424342,2.051581275,C3S1,-4.798848684,P.S.
360,WARANGAL (U),Hanamkonda,Hanumkonda,1848,79.5577,18.0008,9.22,Pre-monsoon 2020,8,713,456.32,0,240,80,0.54,5.435590909,15,76,8,40,24.31,199.9588816,2.336766978,C2S1,0.800822368,P.S.
361,WARANGAL (U),Hanamkonda,Mamnoor,1849,79.5969,17.9069,9.4,Pre-monsoon 2020,7.69,1704,1090.56,0,390,240,1.58,123.0054091,22.25,161,5,80,72.93,499.8766447,3.130881403,C3S1,-2.197532895,P.S.
362,WARANGAL (U),Hasanparthi,Seethampet,1850,79.5153,18.0776,4.76,Pre-monsoon 2020,7.86,1376,880.64,0,390,170,1.24,35.432,29,91,3,40,97.24,499.8355263,1.769701406,C3S1,-2.196710526,P.S.
363,WARANGAL (U),Kamalapur,Shanigaram,1853,79.597194,18.184083,5.46,Pre-monsoon 2020,8.28,1805,1155.2,0,310,310,4.57,120.7909091,38.25,319,10,40,24.31,199.9588816,9.808271921,C3S2,2.200822368,MR
364,WARANGAL (U),warangal,Charbowli,1855,79.607,17.9819,5.21,Pre-monsoon 2020,7.94,1050,672,0,370,100,1.1,4.831636364,8.5,98,2,72,34.034,319.9424342,2.38211277,C3S1,1.001151316,P.S.
365,YADADRI,Alair,Kolanpaka,1856,79.019595,17.69706,15.47,Pre-monsoon 2020,7.96,1916,1226.24,0,390,330,1.85,105.10017,20,288,5.7,40,63.206,359.8930921,6.600516125,C3S2,0.602138158,P.S.
