sno,district,mandal,village,temp_id,long_gis,lat_gis,RL_GIS,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
1,ADILABAD,Adilabad,Adilabad,1001,78.52,19.67,253,premonsoon 2021,7.41,851,545,0,220,110,0.26,32.21,31,71,2,40,43.76,280,1.85,C3S1,-1.2,P.S.
2,ADILABAD,Bazarhatnur,Bazarhatnur,1002,78.35,19.46,435,premonsoon 2021,7.69,694,444,0,190,90,0.2,3.02,28,51,2,32,38.9,240,1.43,C2S1,-1,P.S.
3,ADILABAD,Bela,Chandpally,1003,78.85,19.68,247,premonsoon 2021,7.91,919,588,0,210,110,0.4,80.33,33,77,2,32,53.48,300,1.93,C3S1,-1.8,P.S.
4,ADILABAD,Bheempur,Arli,1004,78.38,19.83,224,premonsoon 2021,7.63,736,471,0,230,60,0.82,40.06,26,54,2,32,43.76,260,1.46,C2S1,-0.6,P.S.
5,ADILABAD,Bheempur,Bheempur,1005,78.42,19.77,245,premonsoon 2021,7.7,1014,649,0,220,90,0.92,193.27,31,94,2,48,53.48,340,2.22,C3S1,-2.4,P.S.
6,ADILABAD,Boath,Boath,1006,78.32,19.34,432,premonsoon 2021,7.54,1026,657,0,270,100,0.3,78.31,41,89,4,48,48.62,320,2.16,C3S1,-1,P.S.
7,ADILABAD,Gudihatnoor,Gudihatnoor,1007,78.51,19.53,434,premonsoon 2021,7.6,700,448,0,210,60,0.35,43.69,26,55,2,32,38.9,240,1.54,C2S1,-0.6,P.S.
8,ADILABAD,Jainath,Bhoraj,1008,78.55,19.74,231,premonsoon 2021,7.44,773,495,0,250,90,0.39,1.41,31,69,2,32,43.76,260,1.86,C3S1,-0.2,P.S.
9,ADILABAD,Jainath,Jainath,1009,78.64,19.73,219,premonsoon 2021,7.71,532,340,0,200,40,0.29,19.93,12,48,1,24,29.17,180,1.56,C2S1,0.4,P.S.
10,ADILABAD,Narnoor,Narnoor,1010,78.85,19.5,472,premonsoon 2021,7.84,560,358,0,210,40,0.27,8.66,17,43,1,16,38.9,200,1.32,C2S1,0.2,P.S.
11,ADILABAD,Neradigonda,Neradigonda,1011,78.41,19.29,425,premonsoon 2021,7.57,1200,768,0,250,140,0.31,157.63,37,104,2,64,58.34,400,2.26,C3S1,-3,P.S.
12,ADILABAD,Talamadugu,Devapur,1012,78.46,19.61,284,premonsoon 2021,7.49,1686,1079,0,340,210,0.17,183.6,62,126,3,88,87.52,580,2.28,C3S1,-4.8,P.S.
13,ADILABAD,Talamadugu,Talamadugu,1013,78.4,19.63,291,premonsoon 2021,7.52,1714,1097,0,330,220,0.38,186.62,63,131,3,88,92.38,600,2.33,C3S1,-5.4,P.S.
14,ADILABAD,Tamsi,Tamsi,1014,78.43,19.68,272,premonsoon 2021,7.77,892,571,0,160,90,1.14,143.14,47,71,2,40,48.62,300,1.78,C3S1,-2.8,P.S.
15,ADILABAD,Utnoor,Utnoor,1015,78.77,19.38,382,premonsoon 2021,7.56,481,308,0,160,40,1.44,2.82,20,38,1,8,34.03,160,1.31,C2S1,0,P.S.
16,BHADRADRI,Allapalli,Allapalli,1020,80.48,17.83,113,premonsoon 2021,7.62,763,488,0,280,90,1.3,18,13,71,5,32,49,280,1.85,C3S1,0,P.S.
17,BHADRADRI,Allapalli,Markodu,3001,80.51,17.91,,premonsoon 2021,7.98,968,620,0,380,70,0.5,31,14,90,9,80,29,320,2.19,C3S1,1.2,P.S.
18,BHADRADRI,Annapureddypalli,Annapureddypalli,1021,80.83,17.35,225,premonsoon 2021,6.89,330,211,0,90,30,0.1,45,3,21,38,24,5,80,1.02,C2S1,0.2,P.S.
19,BHADRADRI,Ashwapuram,Ammagaripalli,3002,80.85,17.87,,premonsoon 2021,7.7,1623,1039,0,180,400,0.5,26,16,110,5,88,78,540,2.06,C3S1,-7.2,P.S.
20,BHADRADRI,Ashwapuram,Aswapuram,1022,80.81,17.84,15,premonsoon 2021,7.86,1139,729,0,220,230,0.5,1,26,60,3,80,63,460,1.22,C3S1,-4.8,P.S.
21,BHADRADRI,Ashwapuram,Aswapuram,3003,80.81,17.87,,premonsoon 2021,8.29,1820,1165,0,660,160,3.5,22,22,302,0,64,29,280,7.85,C3S1,7.6,U.S.
22,BHADRADRI,Ashwapuram,ASWARAOPET (D),3004,81.11,17.24,,premonsoon 2021,7.25,119,76,0,30,25,0,3,4,13,1,12,1,36,0.94,C1S1,-0.12,P.S.
23,BHADRADRI,Aswaraopet (S),Aswaraopet (S),1023,81.11,17.24,192,premonsoon 2021,7.42,122,78,0,20,10,0,44,3,17,1,12,1,35,1.25,C1S1,-0.3,P.S.
24,BHADRADRI,Aswaraopeta,Duradapadu,3005,81.09,17.43,,premonsoon 2021,7.43,1455,931,0,350,150,0.5,128,32,105,10,80,63,460,2.13,C3S1,-2.2,P.S.
25,BHADRADRI,Aswaraopeta,Gummadivalli,3006,81.18,17.42,,premonsoon 2021,8.28,963,616,0,410,100,3.4,24,12,155,0,40,39,260,4.18,C3S1,3,U.S.
26,BHADRADRI,Aswaraopeta,NANDIPADU,3007,81.13,17.46,,premonsoon 2021,6.94,1167,747,0,210,160,0.7,141,31,51,15,72,68,460,1.03,C3S1,-5,P.S.
27,BHADRADRI,Aswaraopeta,Vinayakapuram,3008,81.12,17.35,,premonsoon 2021,7.29,489,313,0,170,40,0.2,34,7,7,70,48,10,160,0.24,C2S1,0.2,P.S.
28,BHADRADRI,Bhadrachalam,Bhadrachalam,1024,80.9,17.67,5,premonsoon 2021,7.45,1105,707,0,440,70,1,26,10,105,2,32,68,360,2.41,C3S1,1.6,MR
29,BHADRADRI,Burgampad,Krishnasagar,3009,80.81,17.71,,premonsoon 2021,7.5,548,351,0,250,30,0.7,7,5,47,3,32,29,200,1.43,C2S1,1,P.S.
30,BHADRADRI,Burgampad,M.Banjara,1025,80.79,17.64,7,premonsoon 2021,7.86,1201,769,0,460,70,1.2,22,18,105,4,40,68,380,2.34,C3S1,1.6,MR
31,BHADRADRI,Chandrugonda,Cherla,1027,80.83,18.07,64,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,BHADRADRI,Chandrugonda,Maddukuru,3010,80.68,17.36,,premonsoon 2021,7.36,279,179,0,70,30,0.4,26,7,9,3,32,10,120,0.35,C2S1,-1,P.S.
33,BHADRADRI,Chandrugonda,Ravikampadu,1026,80.61,17.4,57,premonsoon 2021,8.12,3031,1940,0,680,480,0.5,54,18,227,12,40,209,960,3.19,C4S1,-5.59,P.S.
34,BHADRADRI,Cherla,Chinmedisileru,3011,80.85,18.06,,premonsoon 2021,8.56,2602,1665,40,540,460,1,40,26,401,2,48,97,520,7.65,C4S1,1.2,P.S.
35,BHADRADRI,Chunchupalli,Chunchupalli,1028,80.61,17.53,24,premonsoon 2021,7.78,1806,1156,0,510,270,1,14,24,260,1,32,73,380,5.8,C3S1,2.6,U.S.
36,BHADRADRI,Dammapeta,Malkaram,1029,81.07,17.31,169,premonsoon 2021,7.82,132,84,0,30,20,0,1,3,18,1,8,1,24,1.6,C1S1,0.12,P.S.
37,BHADRADRI,Dammapeta,Mandalapalli,3012,81.01,17.24,,premonsoon 2021,7.02,393,252,0,70,90,0.2,24,5,18,3,32,24,180,0.58,C2S1,-2.2,P.S.
38,BHADRADRI,Dammapeta,Patwarigudem,3013,80.96,17.35,,premonsoon 2021,8.03,339,217,0,140,20,0.3,3,15,20,5,24,19,140,0.74,C2S1,0,P.S.
39,BHADRADRI,Dummugudem,Bandirevu,3014,80.92,17.92,,premonsoon 2021,7.3,779,499,0,300,60,1,28,17,79,1,24,49,260,2.13,C3S1,0.8,P.S.
40,BHADRADRI,Dummugudem,Dummugudem,1030,80.89,17.85,7,premonsoon 2021,7.3,779,499,0,300,60,1,28,17,79,1,24,49,260,2.13,C3S1,0.8,P.S.
41,BHADRADRI,Gundala,Gundala,3015,80.33,17.91,,premonsoon 2021,7.82,367,235,0,130,30,0.3,6,7,19,5,16,24,140,0.7,C2S1,-0.2,P.S.
42,BHADRADRI,Gundala,Kanchanapalli,3016,80.42,17.79,,premonsoon 2021,7.64,765,490,0,130,70,0.4,145,16,20,69,64,19,240,0.55,C3S1,-2.2,P.S.
43,BHADRADRI,Gundala,Mamakannu,1031,80.41,17.87,114,premonsoon 2021,8.01,543,348,0,200,40,1.3,16,11,46,19,40,15,160,1.58,C2S1,0.8,P.S.
44,BHADRADRI,Gundala,Sainapalli,3017,80.35,17.96,,premonsoon 2021,8.42,948,607,20,260,70,0.3,111,16,35,42,88,34,360,0.8,C3S1,-1.6,P.S.
45,BHADRADRI,Gundala,Settupalli,3018,80.35,17.81,,premonsoon 2021,8.38,386,247,10,170,30,0.2,5,6,13,6,40,24,200,0.41,C2S1,-0.4,P.S.
46,BHADRADRI,Julurpadu,P. Narsapuram,3019,80.52,17.44,,premonsoon 2021,8.14,3862,2472,0,700,660,0.8,275,40,496,13,32,170,780,7.72,C4S1,-1.59,P.S.
47,BHADRADRI,Julurpadu,Papakollu,1032,80.48,17.42,73,premonsoon 2021,7.8,623,399,0,240,50,0.2,29,8,18,7,96,15,300,0.45,C2S1,-1.2,P.S.
48,BHADRADRI,Kalvala nagaram*,karakagudem,3020,80.51,18.09,,premonsoon 2021,7.58,2279,1459,0,130,570,0.6,89,48,220,24,160,53,620,3.84,C4S1,-9.8,P.S.
49,BHADRADRI,Karakagudem,Karakagudem,1033,80.57,18.03,112,premonsoon 2021,8.23,569,364,0,220,60,1.4,2,7,50,23,56,10,180,1.62,C2S1,0.8,P.S.
50,BHADRADRI,Kothagudem,Kothagudem,1034,80.62,17.55,136,premonsoon 2021,8.05,1334,854,0,220,230,0.9,93,41,105,19,128,24,420,2.23,C3S1,-4,P.S.
51,BHADRADRI,Laxmidevipalli,Bangaruchelka,3021,80.6,17.76,,premonsoon 2021,8.62,569,364,20,230,30,0.8,8,10,20,9,40,39,260,0.54,C2S1,-0.2,P.S.
52,BHADRADRI,Laxmidevipalli,Laxmidevipalli,1035,80.62,17.57,31,premonsoon 2021,8.02,947,606,20,190,130,1.2,95,27,70,16,80,34,340,1.65,C3S1,-2.6,P.S.
53,BHADRADRI,Manuguru,Manuguru,1036,80.83,17.96,6,premonsoon 2021,8.2,1728,1106,0,320,350,0.6,42,30,301,3,24,44,240,8.45,C3S1,1.6,MR
54,BHADRADRI,Manuguru,Pagideru,3022,80.73,17.97,,premonsoon 2021,8.44,1626,1041,20,240,380,0.7,3,25,203,40,40,58,340,4.79,C3S1,-1.6,P.S.
55,BHADRADRI,Mulakalapalli,Mulakalapalli (D),1037,80.83,17.5,19,premonsoon 2021,7.5,458,293,0,100,90,0.1,22,3,22,33,32,19,160,0.76,C2S1,-1.2,P.S.
56,BHADRADRI,Mulakalapalli,MULAKALAPALLI (S),3023,80.85,17.48,,premonsoon 2021,7.61,487,312,0,90,100,0.1,22,3,20,39,32,19,160,0.69,C2S1,-1.4,P.S.
57,BHADRADRI,Mulakalapalli,N. Jaganadhapuram,3024,80.86,17.43,,premonsoon 2021,8.16,402,257,0,180,20,0.3,3,7,15,21,24,24,160,0.52,C2S1,0.4,P.S.
58,BHADRADRI,Mulakalapalli,Pusugudem            (Pakeer thanda),3025,80.76,17.54,,premonsoon 2021,8.37,978,626,20,420,50,0.6,23,9,77,12,48,58,360,1.76,C3S1,1.6,MR
59,BHADRADRI,Mulakalapalli,Thimmampet,3026,80.93,17.54,,premonsoon 2021,8.15,585,374,0,180,70,0.4,6,14,25,22,48,24,220,0.73,C2S1,-0.8,P.S.
60,BHADRADRI,Palwancha,Danthalaboru,3027,80.84,17.59,,premonsoon 2021,7.9,1266,810,0,280,230,0.9,25,25,150,14,56,44,320,3.65,C3S1,-0.8,P.S.
61,BHADRADRI,Palwancha,Pathapalwancha,3028,80.69,17.55,,premonsoon 2021,7.7,1488,952,0,250,210,0.6,172,21,93,104,56,58,380,2.07,C3S1,-2.6,P.S.
62,BHADRADRI,Palwancha,REGELLA,3029,80.58,17.95,,premonsoon 2021,8.15,868,556,0,400,30,0.1,4,10,108,5,24,39,220,3.17,C3S1,3.6,U.S.
63,BHADRADRI,Palwancha,Ulavanoor,1038,80.68,17.78,83,premonsoon 2021,8.19,1012,648,0,360,110,0.9,7,13,80,6,24,73,360,1.83,C3S1,0,P.S.
64,BHADRADRI,Palwancha,Yanmbailu,3030,80.68,17.69,,premonsoon 2021,8.22,886,567,0,380,40,2,35,13,110,4,24,44,240,3.09,C3S1,2.8,U.S.
65,BHADRADRI,Pinapaka,Dugenepalli,3031,80.65,18.13,,premonsoon 2021,7.53,659,422,0,140,120,0.4,18,9,52,2,56,19,220,1.52,C2S1,-1.6,P.S.
66,BHADRADRI,Pinapaka,Potlapalli ,3032,80.68,18.04,,premonsoon 2021,7.69,1283,821,0,260,240,0.5,7,27,178,21,40,29,220,5.22,C3S1,0.8,P.S.
67,BHADRADRI,Sujathanagar,Sarvaram (Gudithanda),3033,80.59,17.53,,premonsoon 2021,8.31,1298,831,10,290,210,0.4,53,28,101,3,24,97,460,2.05,C3S1,-3.2,P.S.
68,BHADRADRI,Sujathanagar,Sujathanagar,1039,80.59,17.49,25,premonsoon 2021,7.88,1362,872,30,390,150,0.5,89,18,113,40,32,88,440,2.34,C3S1,-0.4,P.S.
69,BHADRADRI,Tekulapalli,Bethampudi,3034,80.45,17.56,,premonsoon 2021,7.48,1357,868,0,290,150,0.8,171,33,154,5,32,63,340,3.63,C3S1,-1,P.S.
70,BHADRADRI,Tekulapalli,Bodu,1040,80.44,17.67,106,premonsoon 2021,7.93,1039,665,0,190,170,0.7,70,30,71,70,48,39,280,1.85,C3S1,-1.8,P.S.
71,BHADRADRI,Tekulapalli,Mutyalampadu,3035,80.5,17.54,,premonsoon 2021,7.5,1279,819,0,600,110,1,63,17,217,9,32,68,360,4.97,C3S1,4.8,U.S.
72,BHADRADRI,Tekulapalli,Sulanagar,1041,80.5,17.54,58,premonsoon 2021,7.89,2114,1353,0,240,350,0.3,310,33,165,6,1,156,643,2.83,C3S1,-8.05,P.S.
73,BHADRADRI,Yellandu,Komararam,3036,80.32,17.71,,premonsoon 2021,7.91,485,310,0,180,30,3,21,7,9,13,32,34,220,0.25,C2S1,-0.8,P.S.
74,BHADRADRI,Yellandu,Narayanapuram D,1042,80.38,17.51,110,premonsoon 2021,7.89,830,531,0,240,90,1.1,64,16,52,7,64,39,320,1.26,C3S1,-1.6,P.S.
75,BHADRADRI,Yellandu,NARAYANAPURAM S,3037,80.38,17.51,,premonsoon 2021,7.62,920,589,0,230,110,1.4,52,12,48,5,48,53,340,1.13,C3S1,-2.2,P.S.
76,BHADRADRI,Yellandu,Rompedu,3038,80.3,17.65,,premonsoon 2021,7.66,989,633,0,220,170,0.6,49,19,110,3,24,53,280,2.86,C3S1,-1.2,P.S.
77,BHADRADRI,Yellandu,Sudimalla,3039,80.35,17.59,,premonsoon 2021,8.14,1420,909,0,480,170,3.4,159,20,284,9,24,49,260,7.66,C3S1,4.4,U.S.
78,BHUPALPALLY,Bhupalpally,Bhupalpally,1044,79.88,18.44,183,premonsoon 2021,8.17,439,281,0,200,20,0.29,24.56,31,36,3,40,24.31,200,1.11,C2S1,0,P.S.
79,BHUPALPALLY,Bhupalpally,Gudadpally,1045,79.81,18.39,161,premonsoon 2021,8.14,910,582,0,300,60,0.76,43.08,50,50,5,72,43.76,360,1.15,C3S1,-1.2,P.S.
80,BHUPALPALLY,Bhupalpally,Nandigama,1043,80.06,18.5,139,premonsoon 2021,7.98,540,346,0,250,30,0.34,18.92,32,25,6,56,34.03,280,0.65,C2S1,-0.6,P.S.
81,BHUPALPALLY,Chityala,Chityala,1046,79.67,18.34,179,premonsoon 2021,7.92,616,394,0,280,30,0.68,35.03,5,35,2,56,34.03,280,0.91,C2S1,0,P.S.
82,BHUPALPALLY,Chityala,Jadalpet,1047,79.74,18.38,177,premonsoon 2021,8.15,817,523,0,120,180,1.04,48.72,57,84,11,56,34.03,280,2.18,C3S1,-3.2,P.S.
83,BHUPALPALLY,Ghanpur Mulug,Chelpur(D),3041,79.85,18.37,,premonsoon 2021,7.98,642,411,0,100,120,0.83,2.82,49,83,4,24,19.45,140,3.05,C2S1,-0.8,P.S.
84,BHUPALPALLY,Ghanpur Mulug,Chelpur(S),1049,79.84,18.38,167,premonsoon 2021,7.99,544,348,0,150,110,0.74,4.23,41,23,3,56,38.9,300,0.58,C2S1,-3,P.S.
85,BHUPALPALLY,Ghanpur Mulug,Velthurlapally,1050,79.89,18.3,179,premonsoon 2021,7.62,1326,849,0,260,200,0.92,75.49,56,54,1,112,68.07,560,0.99,C3S1,-6,P.S.
86,BHUPALPALLY,Kataram,Jadaraopet,1054,79.88,18.7,127,premonsoon 2021,7.93,631,404,0,210,100,0.42,42.48,3,30,4,64,38.9,320,0.73,C2S1,-2.2,P.S.
87,BHUPALPALLY,Kataram,Medipally,1055,79.92,18.55,151,premonsoon 2021,7.87,355,227,0,240,40,0.29,40.06,7,26,1,56,34.03,280,0.68,C2S1,-0.8,P.S.
88,BHUPALPALLY,Kataram,Regulagudem,1056,79.87,18.62,131,premonsoon 2021,7.96,364,233,0,210,30,0.33,35.03,16,44,2,40,24.31,200,1.35,C2S1,0.2,P.S.
89,BHUPALPALLY,Kataram,Shankarampally 125(D),1057,79.9,18.6,141,premonsoon 2021,7.67,777,497,0,110,120,0.52,20.94,56,42,4,40,38.9,260,1.13,C3S1,-3,P.S.
90,BHUPALPALLY,Kataram,Shankarampally 47,3042,79.89,18.61,,premonsoon 2021,8.01,844,540,0,180,100,0.95,68.65,49,31,3,72,43.76,360,0.71,C3S1,-3.6,P.S.
91,BHUPALPALLY,Maha Mutharam,Stambampally,1058,79.99,18.56,120,premonsoon 2021,7.83,384,246,0,190,30,0.28,25.37,22,29,11,40,24.31,200,0.89,C2S1,-0.2,P.S.
92,BHUPALPALLY,Maha Mutharam,Yatnaram,1059,80.15,18.57,109,premonsoon 2021,7.98,373,239,0,210,30,0.29,36.84,16,43,37,32,19.45,160,1.48,C2S1,1,P.S.
93,BHUPALPALLY,Mahadevpur,Ambatipalli,1060,80.06,18.7,101,premonsoon 2021,7.92,1020,653,0,370,100,0.27,5.44,4,24,2,96,58.34,480,0.48,C3S1,-2.2,P.S.
94,BHUPALPALLY,Mahadevpur,Annaram,1061,79.84,18.76,111,premonsoon 2021,8.14,364,233,0,200,20,0.37,19.53,14,62,4,24,14.59,120,2.46,C2S1,1.6,MR
95,BHUPALPALLY,Mahadevpur,Kaleswaram,1062,79.91,18.8,103,premonsoon 2021,8.09,753,482,0,300,50,1.45,35.03,42,36,7,72,43.76,360,0.83,C3S1,-1.2,P.S.
96,BHUPALPALLY,Mahadevpur,Mahadevpur -125D,3043,79.98,18.73,,premonsoon 2021,7.85,527,337,0,260,50,0.26,3.83,39,33,19,56,34.03,280,0.86,C2S1,-0.4,P.S.
97,BHUPALPALLY,Mahadevpur,Mahadevpur 199D,3044,79.98,18.73,,premonsoon 2021,7.88,519,332,0,190,30,0.24,4.43,39,85,10,16,9.72,80,4.13,C2S1,2.2,MR
98,BHUPALPALLY,Mahadevpur,Mahadevpur 75NC,1063,79.98,18.72,106,premonsoon 2021,7.96,1554,995,0,300,210,0.94,158.24,65,79,8,128,77.79,640,1.36,C3S1,-6.8,P.S.
99,BHUPALPALLY,Malhar Rao,Mallaram,1064,79.79,18.56,124,premonsoon 2021,8.32,1755,1123,20,380,210,0.86,95.42,59,334,27,16,9.72,80,16.24,C3S4,6.4,U.S.
100,BHUPALPALLY,Mogullapalli,Aknepally,1069,79.61,18.36,184,premonsoon 2021,7.67,1910,1222,0,200,470,1.39,123.61,47,128,16,152,92.38,760,2.02,C3S1,-11.2,P.S.
101,BHUPALPALLY,Mogullapalli,Rangapur,1068,79.69,18.27,190,premonsoon 2021,7.81,824,527,0,100,220,0.38,24.56,22,74,11,56,34.03,280,1.92,C3S1,-3.6,P.S.
102,BHUPALPALLY,Palimela,Kamanpally,1073,80.25,18.63,99,premonsoon 2021,7.96,2664,1705,0,300,610,0.46,177.16,30,101,4,160,179.89,1140,1.3,C4S1,-16.79,P.S.
103,BHUPALPALLY,Palimela,Lenkalagadda,1074,80.13,18.67,108,premonsoon 2021,7.14,219,140,0,100,40,0.31,21.34,14,12,2,32,19.45,160,0.41,C1S1,-1.2,P.S.
104,BHUPALPALLY,Palimela,Sarvaipet,1075,80.24,18.68,95,premonsoon 2021,7.09,657,420,0,120,120,0.47,43.08,47,42,3,56,34.03,280,1.09,C2S1,-3.2,P.S.
105,BHUPALPALLY,Regonda,Gorikothapally,1076,79.81,18.18,230,premonsoon 2021,8.14,1395,893,0,500,120,1.14,78.11,56,65,3,120,92.38,680,1.08,C3S1,-3.6,P.S.
106,BHUPALPALLY,Regonda,Regonda,1077,79.78,18.24,220,premonsoon 2021,7.99,551,353,0,110,90,0.74,37.85,48,35,3,48,29.17,240,0.98,C2S1,-2.6,P.S.
107,BHUPALPALLY,Tekumatla,Ramakrishnapuram,1083,79.63,18.42,177,premonsoon 2021,8.3,405,259,10,190,20,0.35,35.03,44,26,5,48,29.17,240,0.73,C2S1,-0.8,P.S.
108,HYDERABAD,Ameerpet,"DIRECTOR WOMEN AND CHILD WELFARE, YOUSUFGUDA",3053,78.45,17.45,,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,HYDERABAD,Ameerpet,S.R.Nagar,1087,78.44,17.44,538,premonsoon 2021,6.74,997,638,0,340,80,1.07,38,19,81,2,104,19,340,1.91,C3S1,0.001,P.S.
110,HYDERABAD,Ameerpet,"STDC Chest Hospital, Erragadda",3054,78.43,17.45,,premonsoon 2021,7.5,695,445,0,140,110,1.35,21,17,46,1,64,19,240,1.29,C2S1,-2,P.S.
111,HYDERABAD,Asifnagar,"Govt. Polytechnic, Masab Tank.",3055,78.45,17.38,,premonsoon 2021,8.28,340,218,0,160,20,0.25,5,6,24,7,40,10,140,0.88,C2S1,0.4,P.S.
112,HYDERABAD,Asifnagar,Himayanagar,1088,78.45,17.4,531,premonsoon 2021,7.18,810,518,0,310,70,0.56,2,14,51,2,64,39,320,1.24,C3S1,-0.2,P.S.
113,HYDERABAD,Asifnagar,Kulsanapur,1089,78.44,17.37,482,premonsoon 2021,6.94,1373,879,0,420,150,0.68,25,29,122,10,88,49,420,2.59,C3S1,0.002,P.S.
114,HYDERABAD,Bandlaguda,Chandraingutta,1090,78.48,17.33,514,premonsoon 2021,7.22,1072,686,0,300,140,0.92,34,23,84,3,96,34,380,1.87,C3S1,-1.6,P.S.
115,HYDERABAD,Bhadurpura,Bahadurpura,1091,78.46,17.35,499,premonsoon 2021,7.38,1050,672,0,340,110,3.68,4,9,110,2,40,44,280,2.86,C3S1,1.2,P.S.
116,HYDERABAD,Charminar,Darul Shifa,1092,78.49,17.38,485,premonsoon 2021,7.68,713,456,0,290,40,0.64,4,16,52,14,40,34,240,1.46,C2S1,1,P.S.
117,HYDERABAD,Himayathnagar,"Fever Hospital, Nallakunta",3056,78.48,17.41,,premonsoon 2021,8.13,981,628,0,310,130,1.22,3,18,115,4,80,19,280,2.99,C3S1,0.6,P.S.
118,HYDERABAD,Himayathnagar,Indira Park,3057,78.5,17.4,,premonsoon 2021,7.28,3140,2010,0,380,710,1.09,16,145,489,19,200,19,580,8.83,C4S2,-4,P.S.
119,HYDERABAD,Khairathabad,"CME premises, Chinthalbasti",3058,78.45,17.43,,premonsoon 2021,7.54,1122,718,0,240,180,0.4,5,29,153,7,48,19,200,4.7,C3S1,0.8,P.S.
120,HYDERABAD,Khairathabad,"CME premises, Chinthalbasti",3059,78.45,17.43,,premonsoon 2021,7.65,1125,720,0,240,180,0.38,5,29,156,2,32,29,200,4.8,C3S1,0.8,P.S.
121,HYDERABAD,Khairathabad,Khairathabad,1094,78.46,17.41,510,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,HYDERABAD,Khairathabad,T.S..Secretariat,1093,78.47,17.41,525,premonsoon 2021,7.1,1295,829,0,310,150,0.55,32,19,110,10,96,19,320,2.67,C3S1,-0.2,P.S.
123,HYDERABAD,Maredpally,"Govt.Jr.College,West Maredpally",3060,78.51,17.43,,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,HYDERABAD,Maredpally,Maredpally(s),1095,78.51,17.44,535,premonsoon 2021,7.15,1082,692,0,330,100,1.64,64,33,66,2,112,34,420,1.4,C3S1,-1.8,P.S.
125,HYDERABAD,Musheerabad,Musheerabad,1096,78.51,17.42,516,premonsoon 2021,7.7,820,525,0,290,80,1.43,20,18,100,6,64,15,220,2.93,C3S1,1.4,MR
126,HYDERABAD,Nampally,Nampally,1097,78.47,17.39,493,premonsoon 2021,7.58,555,355,0,200,50,0.31,2,8,41,11,40,19,180,1.33,C2S1,0.4,P.S.
127,HYDERABAD,Saidabad,Juvinile home,1098,78.51,17.36,505,premonsoon 2021,7.06,995,637,0,310,110,0.41,23,23,83,9,80,29,320,2.02,C3S1,-0.2,P.S.
128,HYDERABAD,Secunderabad ,"Sanjeevaiah Park, Hussian Sagar.",3061,78.48,17.44,,premonsoon 2021,7.41,2885,1846,0,560,490,0.62,35,166,194,5,384,24,1060,2.59,C4S1,-10,P.S.
129,HYDERABAD,Shaikpet,Shaikpet,1099,78.45,17.42,535,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,HYDERABAD,Shaikpet,"Vengal Rao Park, Srinagar colony",4001,78.42,17.41,,premonsoon 2021,7.63,922,590,0,200,150,1.37,4,21,105,3,72,10,220,3.08,C3S1,-0.4,P.S.
131,HYDERABAD,Tirmalgiri,"NIMH,Hasmathpet",3062,78.49,17.46,,premonsoon 2021,7.92,1170,749,0,160,200,1.07,62,36,114,4,72,29,300,2.86,C3S1,-2.8,P.S.
132,JAGITYAL,Beerpur,Kandlapalle,1101,78.96,19.03,188,premonsoon 2021,8.19,1408,901,0,350,180,0.44,20.33,50,130,8,64,58.34,400,2.83,C3S1,-1,P.S.
133,JAGITYAL,Dharmapuri,Dharmapuri,1102,79.1,18.95,149,premonsoon 2021,7.92,1259,806,0,330,160,0.43,0.4,44,115,6,56,53.48,360,2.64,C3S1,-0.6,P.S.
134,JAGITYAL,Dharmapuri,Jaina,1103,79.08,19.01,166,premonsoon 2021,8.24,550,352,0,190,50,0.37,8.05,23,44,1,32,29.17,200,1.35,C2S1,-0.2,P.S.
135,JAGITYAL,Gollapalli,Gollapalli,1104,79.05,18.79,233,premonsoon 2021,8.04,556,356,0,190,50,1.13,3.62,24,43,1,32,29.17,200,1.32,C2S1,-0.2,P.S.
136,JAGITYAL,Ibrahimpatnam,Ibrahimpatnam,1105,78.58,18.9,303,premonsoon 2021,8.11,345,221,0,130,30,0.12,1.81,17,24,1,24,19.45,140,0.88,C2S1,-0.2,P.S.
137,JAGITYAL,Jagityal,Jagityal,1106,78.85,18.83,283,premonsoon 2021,7.83,1250,800,0,370,150,1.41,23.35,42,118,6,64,58.34,400,2.57,C3S1,-0.6,P.S.
138,JAGITYAL,Jagityal,Morapally,1107,78.89,18.79,276,premonsoon 2021,7.97,978,626,0,170,110,0.15,166.89,36,83,5,56,43.76,320,2.02,C3S1,-3,P.S.
139,JAGITYAL,Kathalapur,Kathalapur,1108,78.69,18.75,315,premonsoon 2021,8.18,2306,1476,0,400,440,1.6,2.62,72,218,10,104,97.24,660,3.69,C4S2,-5.2,P.S.
